record_id,family,family_role,family_note,hull,reference_frame,window,frames,discard,seed_index,n_grid,dx_m,depth_m,depth_cells,v_car_ms,v_water_ms,v_rel_mag_ms,v_rel_angle_deg_from_broadside,force_horiz_mag_N,force_mean_x_N,force_mean_y_N,force_mean_z_N,torque_note,fz_settle_N,f_buoy_analytic_N,fz_settle_over_analytic_diagnostic,stream_established_frac,bc_per_frame,bc_per_frame_auto,wrench_dt_mode,n_water,water_layers,substeps_effective,engine,body_is_free,verdict_reportable
U1s4_g64_vc1.1481_vw2.7716_r1,U1s4,arc,"iso-|v_rel| arc, settled, bc_per_frame uniform, CANONICAL",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,4,64,0.1472147236519959,0.3,2.037839643738194,1.14805,2.771639,3.000000258136822,-22.499991816303908,3841.960368247045,3481.5963258107504,-1624.5450117746989,3711.7938550313315,"torque is about the collider centre, not the CG; not carried in this table",9141.551513671875,4468.62177,2.0457205787796795,0.7361650989650769,2,2,frame,41636,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
U1s4_g64_vc2.1213_vw2.1213_r1,U1s4,arc,"iso-|v_rel| arc, settled, bc_per_frame uniform, CANONICAL",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,4,64,0.1472147236519959,0.3,2.037839643738194,2.12132,2.12132,2.9999995141332936,-45.0,2259.9966708442566,1582.85529683431,-1613.1193574905396,4110.33328297933,"torque is about the collider centre, not the CG; not carried in this table",9141.548400878906,4468.62177,2.045719882190635,0.7727252223887154,2,1,frame,41636,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
U1s4_g64_vc2.7716_vw1.1481_r1,U1s4,arc,"iso-|v_rel| arc, settled, bc_per_frame uniform, CANONICAL",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,4,64,0.1472147236519959,0.3,2.037839643738194,2.771639,1.14805,3.000000258136822,-67.5000081836961,4047.46448634287,2025.1678072611492,-3504.3778507232664,5194.827710215251,"torque is about the collider centre, not the CG; not carried in this table",9141.547302246094,4468.62177,2.045719636335678,0.7418985238735394,2,2,frame,41636,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
U1s4_g64_vc3.0000_vw0.0000_r1,U1s4,arc,"iso-|v_rel| arc, settled, bc_per_frame uniform, CANONICAL",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,4,64,0.1472147236519959,0.3,2.037839643738194,3.0,0.0,3.0,-90.0,980.080214575164,-7.635946149526474,-980.050467745463,2176.9311537424724,"torque is about the collider centre, not the CG; not carried in this table",9141.54638671875,4468.62177,2.0457194314565474,0.8757913907368978,2,2,frame,41636,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c0wrongdt_g64_vc0.0000_vw0.0000_r1,c0wrongdt,control,"trap-1 detector, wrench_dt_mode=substep, deliberate",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,0.0,0.0,0.0,555.4889049019076,-387.8041917141527,-397.7132539381273,47441.15928840637,"torque is about the collider centre, not the CG; not carried in this table",100641.1840209961,4468.62177,22.52175037427616,0.0,1,,substep,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c1ctrl_g64_vc0.0000_vw0.0000_r1,c1ctrl,control,"no-forcing gate, v_car=0 and v_water=0, fixed-seed repeats",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,0.0,0.0,0.0,50.49912379399908,-35.25543876551092,-36.15543584874831,4312.832977294922,"torque is about the collider centre, not the CG; not carried in this table",9149.196350097656,4468.62177,2.04743136049701,0.0,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c1ctrl_g64_vc0.0000_vw0.0000_r2,c1ctrl,control,"no-forcing gate, v_car=0 and v_water=0, fixed-seed repeats",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,0.0,0.0,0.0,50.49888710540966,-35.25503676943481,-36.15549724828452,4312.834133148193,"torque is about the collider centre, not the CG; not carried in this table",9149.19873046875,4468.62177,2.04743189318275,0.0,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c1ctrl_g64_vc0.0000_vw0.0000_r3,c1ctrl,control,"no-forcing gate, v_car=0 and v_water=0, fixed-seed repeats",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,0.0,0.0,0.0,50.49908406228061,-35.25529380887747,-36.15552170248702,4312.833486557007,"torque is about the collider centre, not the CG; not carried in this table",9149.196533203125,4468.62177,2.0474314014728363,0.0,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c2arc_g64_vc0.0000_vw3.0000_r1,c2arc,arc,"iso-|v_rel| arc, transient, single draw",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,3.0,3.0,-0.0,4409.845845284541,4409.618050098419,-44.82222015410662,2677.353066921234,"torque is about the collider centre, not the CG; not carried in this table",9149.20458984375,4468.62177,2.0474332044091863,0.7834530671437582,2,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c2arc_g64_vc1.1481_vw2.7716_r1,c2arc,arc,"iso-|v_rel| arc, transient, single draw",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,1.14805,2.771639,3.000000258136822,-22.499991816303908,6119.334908576109,5725.798557281494,-2159.048541545868,4451.193971633911,"torque is about the collider centre, not the CG; not carried in this table",9149.196350097656,4468.62177,2.04743136049701,0.7833961240289911,2,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c2arc_g64_vc2.1213_vw2.1213_r1,c2arc,arc,"iso-|v_rel| arc, transient, single draw",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,2.12132,2.12132,2.9999995141332936,-45.0,5755.0389456848025,4549.736051559448,-3524.2552585601807,4990.37141418457,"torque is about the collider centre, not the CG; not carried in this table",9149.199462890625,4468.62177,2.0474320570860542,0.8101316804162783,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c2arc_g64_vc2.7716_vw1.1481_r1,c2arc,arc,"iso-|v_rel| arc, transient, single draw",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,2.771639,1.14805,3.000000258136822,-67.5000081836961,3969.2555537397707,2157.9212124347687,-3331.4209718704224,4380.863118171692,"torque is about the collider centre, not the CG; not carried in this table",9149.195251464844,4468.62177,2.047431114642053,0.844053730126225,2,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c2arc_g64_vc3.0000_vw0.0000_r1,c2arc,arc,"iso-|v_rel| arc, transient, single draw",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,3.0,0.0,3.0,-90.0,2158.184362603634,-24.973954252433032,-2158.039861679077,2849.4427585601807,"torque is about the collider centre, not the CG; not carried in this table",9149.196716308594,4468.62177,2.047431442448662,0.8559468587239584,2,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc0.0000_vw0.5000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,0.5,0.5,-0.0,349.04272532229476,345.6646342277527,-48.44362439587712,3204.653263092041,"torque is about the collider centre, not the CG; not carried in this table",9149.195983886719,4468.62177,2.047431278545358,1.402504563331604,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc0.0000_vw1.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,1.0,1.0,-0.0,1167.9939785356116,1167.0993719100952,-45.705469940789044,3094.97900390625,"torque is about the collider centre, not the CG; not carried in this table",9149.199462890625,4468.62177,2.0474320570860542,1.0815967321395874,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc0.0000_vw2.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,2.0,2.0,-0.0,2934.6723875268585,2934.5681762695312,-24.73137559276074,2420.2138566970825,"torque is about the collider centre, not the CG; not carried in this table",9149.200561523438,4468.62177,2.047432302941011,0.8625698089599609,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc0.0000_vw3.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,0.0,3.0,3.0,-0.0,4409.845148907233,4409.6173577308655,-44.82182213291526,2677.3544647693634,"torque is about the collider centre, not the CG; not carried in this table",9149.199279785156,4468.62177,2.0474320161102284,0.7834532260894775,2,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc2.2000_vw0.5000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.5,2.2561028345356955,-77.19573393471326,2031.0674026706656,560.5862188339233,-1952.1726064682007,3357.6911516189575,"torque is about the collider centre, not the CG; not carried in this table",9149.199645996094,4468.62177,2.0474320980618805,0.9133315835814113,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc2.2000_vw1.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,2.2,1.0,2.4166091947189146,-65.55604521958347,2789.2981973111473,1455.2402114868164,-2379.592477798462,3716.496379852295,"torque is about the collider centre, not the CG; not carried in this table",9149.198913574219,4468.62177,2.047431934158576,0.8938729497667861,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc2.2000_vw2.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,2.2,2.0,2.973213749463701,-47.72631099390627,5562.633588646441,4271.976367950439,-3562.739164352417,4967.152828216553,"torque is about the collider centre, not the CG; not carried in this table",9149.195251464844,4468.62177,2.047431114642053,0.8140808155094336,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc2.2000_vw3.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,2.2,3.0,3.7202150475476548,-36.25383773744479,8621.412990963026,7346.450984954834,-4512.030572414398,6857.80442237854,"torque is about the collider centre, not the CG; not carried in this table",9149.200561523438,4468.62177,2.047432302941011,0.7468786818443697,2,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc4.5000_vw0.5000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,4.5,0.5,4.527692569068709,-83.6598082540901,3811.1324065088866,1020.9271157979965,-3671.8439569473267,4695.900043010712,"torque is about the collider centre, not the CG; not carried in this table",9149.193969726562,4468.62177,2.04743082781127,0.866607673284484,3,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc4.5000_vw1.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,4.5,1.0,4.6097722286464435,-77.47119229084849,5845.646138408413,2450.624539375305,-5307.166677474976,7168.005731582642,"torque is about the collider centre, not the CG; not carried in this table",9149.198181152344,4468.62177,2.0474317702552716,0.8364696194143857,3,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc4.5000_vw2.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,4.5,2.0,4.924428900898052,-66.03751102542182,12191.82412528356,6265.875493049622,-10458.45972442627,12960.214485168457,"torque is about the collider centre, not the CG; not carried in this table",9149.200561523438,4468.62177,2.047432302941011,0.7452587540616695,3,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc4.5000_vw3.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,4.5,3.0,5.408326913195984,-56.309932474020215,15999.001480493385,9037.165176391602,-13202.185195922852,15933.366289138794,"torque is about the collider centre, not the CG; not carried in this table",9149.200927734375,4468.62177,2.0474323848926637,0.7139481764573317,3,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc6.7000_vw0.5000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,6.7,0.5,6.71863081289633,-85.73210669970919,5320.732502176632,1542.560629606247,-5092.219659805298,8707.603067398071,"torque is about the collider centre, not the CG; not carried in this table",9149.196166992188,4468.62177,2.0474313195211837,0.8897379854108889,4,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc6.7000_vw1.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,6.7,1.0,6.774215821775979,-81.5110561194953,8653.70725233579,3525.2305641174316,-7903.125880241394,11672.094066619873,"torque is about the collider centre, not the CG; not carried in this table",9149.196533203125,4468.62177,2.0474314014728363,0.8511241471021881,4,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc6.7000_vw2.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,6.7,2.0,6.992138442565336,-73.37924308610795,20731.001810212863,10099.958225250244,-18104.2889919281,22686.691230773926,"torque is about the collider centre, not the CG; not carried in this table",9149.197448730469,4468.62177,2.047431606351967,0.7266420722129667,4,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc6.7000_vw3.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,6.7,3.0,7.340980860893182,-65.87901688055742,29998.234064180317,14287.303930282593,-26377.395500183105,31495.832958221436,"torque is about the collider centre, not the CG; not carried in this table",9149.193786621094,4468.62177,2.0474307868354438,0.6655542681048634,4,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc8.9000_vw0.5000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,8.9,0.5,8.914033879226622,-86.78451600825179,7469.315010490514,2151.706109523773,-7152.679745674133,12699.12685585022,"torque is about the collider centre, not the CG; not carried in this table",9149.197998046875,4468.62177,2.0474317292794453,0.9101547780518202,4,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc8.9000_vw1.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,8.9,1.0,8.95600357302296,-83.58915997976756,11934.60296408311,4630.043840408325,-10999.883724212646,16916.124439239502,"torque is about the collider centre, not the CG; not carried in this table",9149.19580078125,4468.62177,2.0474312375695316,0.8737397182018972,4,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc8.9000_vw2.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,8.9,2.0,9.121951545584968,-77.33493623495764,27113.99190340119,12587.842975616455,-24014.886344909668,28156.292602539062,"torque is about the collider centre, not the CG; not carried in this table",9149.189392089844,4468.62177,2.0474298034156164,0.7615515630185898,4,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3full_g64_vc8.9000_vw3.0000_r1,c3full,surface,"transient surface, published as d17 R5",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,64,0.1472147236519959,0.3,2.037839643738194,8.9,3.0,9.392017887546851,-71.37213682354495,42220.96417471913,19154.692794799805,-37625.889488220215,41080.49012756348,"torque is about the collider centre, not the CG; not carried in this table",9149.195068359375,4468.62177,2.047431073666227,0.6783641159041183,4,,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3res_g96_vc0.0000_vw3.0000_r1,c3res,arc,"iso-|v_rel| arc at n_grid=96, transient",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,96,0.0981431491013306,0.3,3.056759465607291,0.0,3.0,3.0,-0.0,5822.9325756522885,5822.725194295248,-49.14358871678511,3916.4955190022774,"torque is about the collider centre, not the CG; not carried in this table",7494.476348876953,4468.62177,1.6771337415914154,0.7380521297454834,3,,frame,164382,6,18,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3res_g96_vc1.1481_vw2.7716_r1,c3res,arc,"iso-|v_rel| arc at n_grid=96, transient",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,96,0.0981431491013306,0.3,3.056759465607291,1.14805,2.771639,3.000000258136822,-22.499991816303908,7529.090505483664,7292.3332443237305,-1873.2537717819214,6402.6088943481445,"torque is about the collider centre, not the CG; not carried in this table",7494.4801025390625,4468.62177,1.6771345815958514,0.7553361951271635,2,,frame,164382,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3res_g96_vc2.1213_vw2.1213_r1,c3res,arc,"iso-|v_rel| arc at n_grid=96, transient",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,96,0.0981431491013306,0.3,3.056759465607291,2.12132,2.12132,2.9999995141332936,-45.0,6358.907291909583,5430.106143951416,-3309.025417327881,7880.430519104004,"torque is about the collider centre, not the CG; not carried in this table",7494.479553222656,4468.62177,1.677134458668373,0.7891113015897896,2,,frame,164382,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3res_g96_vc2.7716_vw1.1481_r1,c3res,arc,"iso-|v_rel| arc at n_grid=96, transient",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,96,0.0981431491013306,0.3,3.056759465607291,2.771639,1.14805,3.000000258136822,-67.5000081836961,4543.864065847086,2388.1960430145264,-3865.6461696624756,7547.011505126953,"torque is about the collider centre, not the CG; not carried in this table",7494.476623535156,4468.62177,1.6771338030551546,0.8402572536664774,2,,frame,164382,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c3res_g96_vc3.0000_vw0.0000_r1,c3res,arc,"iso-|v_rel| arc at n_grid=96, transient",yaris_coarse_v1l_watertight,vehicle_rest,transient_f20_60,60,20,,96,0.0981431491013306,0.3,3.056759465607291,3.0,0.0,3.0,-90.0,2988.021927019306,-17.017902582883835,-2987.97346496582,5995.567972819012,"torque is about the collider centre, not the CG; not carried in this table",7494.479278564453,4468.62177,1.6771343972046338,0.8492484092712402,3,,frame,164382,6,18,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c4ground_g64_vc2.2000_vw0.0000_r1,c4ground,control,"reference-frame test, ground frame",yaris_coarse_v1l_watertight,ground,other_f40_d15,40,15,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,1910.4407701020084,3.6348005935549734,-1910.4373123168946,3186.5337615966796,"torque is about the collider centre, not the CG; not carried in this table",7485.298278808594,4468.62177,1.6750798487938696,0.0,1,,frame,41647,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
c4rest_g64_vc2.2000_vw0.0000_r1,c4rest,control,"reference-frame test, vehicle-rest frame",yaris_coarse_v1l_watertight,vehicle_rest,other_f40_d15,40,15,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,2692.809649164768,0.8867082953453064,-2692.809503173828,5300.711553955078,"torque is about the collider centre, not the CG; not carried in this table",9149.197265625,4468.62177,2.0474315653761406,0.9167247468774968,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f1_y3.1718_g64_vc2.2000_vw0.0000_r1,f1,probe,hull placement along y,yaris_coarse_v1l_watertight,vehicle_rest,other_f41_d14,41,14,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,2190.624782019573,5.013582564683424,-2190.619044833713,3767.467795477973,"torque is about the collider centre, not the CG; not carried in this table",7485.312469482422,4468.62177,1.6750830244203958,0.9208868850361216,1,,frame,41647,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f1_y3.9414_g64_vc2.2000_vw0.0000_r1,f1,probe,hull placement along y,yaris_coarse_v1l_watertight,vehicle_rest,other_f41_d14,41,14,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,2493.011598392801,-8.421888719830248,-2492.99737294515,4625.1912350124785,"torque is about the collider centre, not the CG; not carried in this table",8625.352111816406,4468.62177,1.930204111192075,0.9189416061748157,1,,frame,41674,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f1_y4.7109_g64_vc2.2000_vw0.0000_r1,f1,probe,hull placement along y,yaris_coarse_v1l_watertight,vehicle_rest,other_f41_d14,41,14,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,2678.1994659127663,0.7787654424707094,-2678.1993526882598,5289.276640150282,"torque is about the collider centre, not the CG; not carried in this table",9149.288269042969,4468.62177,2.047451930361734,0.9152891419150612,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f1_y5.4804_g64_vc2.2000_vw0.0000_r1,f1,probe,hull placement along y,yaris_coarse_v1l_watertight,vehicle_rest,other_f41_d14,41,14,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,3525.929206850189,24.518884151346153,-3525.843955145942,6081.77369011773,"torque is about the collider centre, not the CG; not carried in this table",8014.116394042969,4468.62177,1.7934201654401754,0.9359721703962846,1,,frame,41674,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f1_y6.2499_g64_vc2.2000_vw0.0000_r1,f1,probe,hull placement along y,yaris_coarse_v1l_watertight,vehicle_rest,other_f41_d14,41,14,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,6611.90911499259,21.629425883293152,-6611.87373691135,8934.447055392795,"torque is about the collider centre, not the CG; not carried in this table",8527.648132324219,4468.62177,1.9083396562166905,0.9661626815795897,1,,frame,41639,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f2_long_g64_vc2.2000_vw0.0000_r1,f2,probe,long-duration probe,yaris_coarse_v1l_watertight,vehicle_rest,other_f300_d100,300,100,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,742.8304077152131,-5.437033452198375,-742.8105096817017,1526.459815979004,"torque is about the collider centre, not the CG; not carried in this table",9149.196533203125,4468.62177,2.0474314014728363,0.8604448491876775,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f4g_v05_g64_vc0.5000_vw0.0000_r1,f4g,probe,ground-frame speed probe,yaris_coarse_v1l_watertight,ground,other_f180_d60,180,60,,64,0.1472147236519959,0.3,2.037839643738194,0.5,0.0,0.5,-90.0,225.79277336145503,-1.3127727500686888,-225.7889570593834,3503.158980369568,"torque is about the collider centre, not the CG; not carried in this table",7485.2958984375,4468.62177,1.6750793161081299,0.0,1,,frame,41647,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f4g_v10_g64_vc1.0000_vw0.0000_r1,f4g,probe,ground-frame speed probe,yaris_coarse_v1l_watertight,ground,other_f90_d30,90,30,,64,0.1472147236519959,0.3,2.037839643738194,1.0,0.0,1.0,-90.0,745.7384909874379,-41.81283300922951,-744.5653657913208,3996.125888824463,"torque is about the collider centre, not the CG; not carried in this table",7485.298095703125,4468.62177,1.6750798078180436,0.0,1,,frame,41647,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f4g_v22_g64_vc2.2000_vw0.0000_r1,f4g,probe,ground-frame speed probe,yaris_coarse_v1l_watertight,ground,other_f41_d14,41,14,,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.0,2.2,-90.0,1911.5385151853038,2.6740438035792775,-1911.536644829644,3211.6732703314888,"torque is about the collider centre, not the CG; not carried in this table",7485.298736572266,4468.62177,1.6750799512334351,0.0,1,,frame,41647,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f4r_v05_g64_vc0.5000_vw0.0000_r1,f4r,probe,rest-frame speed probe,yaris_coarse_v1l_watertight,vehicle_rest,other_f180_d60,180,60,,64,0.1472147236519959,0.3,2.037839643738194,0.5,0.0,0.5,-90.0,581.1260981694762,-10.173909725621343,-581.0370328426361,1857.4416909217834,"torque is about the collider centre, not the CG; not carried in this table",9149.199645996094,4468.62177,2.0474320980618805,1.7204934358596802,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
f4r_v10_g64_vc1.0000_vw0.0000_r1,f4r,probe,rest-frame speed probe,yaris_coarse_v1l_watertight,vehicle_rest,other_f90_d30,90,30,,64,0.1472147236519959,0.3,2.037839643738194,1.0,0.0,1.0,-90.0,986.7032183926729,-42.74125641211867,-985.7770671844482,3903.427131652832,"torque is about the collider centre, not the CG; not carried in this table",9149.201293945312,4468.62177,2.047432466844316,1.1156140565872192,1,,frame,41648,4,11,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
